gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_3766"	"hypothetical protein"	5	0	0	2	3	0	0	0	1	0	0	0	1	0	0	0	4	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
"SVEN_6905"	"Endo-1%2C4-beta-xylanase A precursor"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6546"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1
"SVEN_6605"	"hypothetical protein"	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4178"	"hypothetical protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4841"	"hypothetical protein"	5	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	3	1	0	1	1	0	0	0
"SVEN_4457"	"putative UDP-glucose or GDP-mannose dehydrogenase"	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	2	0	0	0	0	0	0	2
"SVEN_0737"	"lipoprotein"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6500"	"hypothetical protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3767"	"DNA-binding protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0960"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4235"	"putative regulatory protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1
"SVEN_7373"	"hypothetical protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0408"	"ATPase component CbiO of energizing module of cobalt ECF transporter"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6688"	"dehydrogenase"	5	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	5	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0
"SVEN_0047"	"transcriptional regulator%2C LacI family"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3818"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2429"	"hypothetical protein"	5	0	1	1	0	1	2	0	1	0	0	0	0	0	1	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2595"	"putative C1 regulatory protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7403"	"hypothetical protein"	5	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_1856"	"putative regulator"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1
"SVEN_4583"	"lipoprotein"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5748"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3569"	"putative acyl-CoA dehydrogenase"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1754"	"hypothetical protein"	5	0	0	0	0	0	3	2	1	0	0	0	0	0	1	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
"SVEN_0997"	"Lactam utilization protein LamB"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3273"	"putative DNA-binding protein"	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0327"	"Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4658"	"Phosphoenolpyruvate carboxykinase"	5	0	1	0	0	0	4	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
"SVEN_7363"	"Maltose or maltodextrin ABC transporter%2C permease protein MalG"	5	0	1	1	0	1	2	0	1	0	0	0	0	0	1	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6312"	"probable exported protease"	5	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	3	1	1	0	0	0	0	1
"SVEN_3235"	"L-allo-threonine aldolase"	5	0	1	0	1	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0
"SVEN_4320"	"possible membrane protein"	5	0	0	0	3	0	0	2	1	0	0	0	1	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
"SVEN_2652"	"H-N-H endonuclease F-TflIV"	5	0	0	0	2	1	1	1	1	0	0	0	1	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6838"	"Tyrosinase cofactor precursor"	5	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	5	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0
"SVEN_2068"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1
"SVEN_7396"	"putative cytochrome P450 hydroxylase"	5	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	5	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0
"SVEN_4191"	"hypothetical protein"	5	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	5	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3633"	"putative integral membrane protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3504"	"cold shock protein"	5	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	3	1	1	0	0	0	0	1
"SVEN_0584"	"branched amino acid transport system ATP-binding protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2724"	"tmRNA-binding protein SmpB"	5	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	5	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_5194"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7435"	"IS1647 transposase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4293"	"transcriptional regulatory protein"	4	0	0	1	2	0	0	1	1	0	0	0	1	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2909"	"Transcriptional regulator%2C AraC family"	4	0	0	1	0	0	2	1	1	0	0	0	0	0	1	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3963"	"Phosphate regulon sensor protein PhoR (SphS)"	4	0	0	1	2	0	0	1	1	0	0	0	1	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2823"	"Diaminopimelate decarboxylase"	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
"SVEN_3134"	"putative oxidoreductase"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2142"	"Phage capsid and scaffold"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4014"	"conserved hypothetical protein"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1461"	"putative integral membrane protein"	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	1	1
"SVEN_4760"	"Dipeptide transport system permease protein DppB"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5586"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_6899"	"sugar ABC transporter%2C permease protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5153"	"putative ABC transporter ATP-binding protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1626"	"probably membrane protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3941"	"Transcriptional regulator%2C MarR family"	4	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	4	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0
"SVEN_3500"	"hypothetical protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4601"	"Methylglutaconyl-CoA hydratase"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4494"	"integral membrane protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6543"	"hypothetical protein"	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	2	0	0	0	1	0	1	0
"SVEN_1074"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0102"	"monooxygenase_"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0223"	"L-asparaginase"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0473"	"hypothetical protein"	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	1	0	0	0	0	0	1
"SVEN_3615"	"Phenylacetate-CoA oxygenase%2C PaaI subunit"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7056"	"formyltransferase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3082"	"sodium-solute symporter%2C putative"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0073"	"Transcriptional regulator%2C GntR family"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6420"	"hypothetical protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5489"	"Transcriptional regulator%2C TetR family"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5152"	"oligopeptide transport system integral membrane protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2187"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1190"	"Phenylalanyl-tRNA synthetase alpha chain"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4366"	"hypothetical protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3691"	"Beta-lactamase"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6603"	"Predicted rhamnose oligosaccharide ABC transport system%2C permease component"	4	0	1	0	1	0	2	0	1	0	0	0	0	0	1	0	3	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4419"	"Holo-[acyl-carrier protein] synthase"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2757"	"putative integral membrane protein"	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0
"SVEN_2926"	"Transcription-repair coupling factor"	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0
"SVEN_2250"	"Small hypothetical protein Hyp1"	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	2	0	0	1	0	0	0	1
"SVEN_2303"	"hypothetical protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3724"	"hypothetical protein"	4	0	0	1	0	0	2	1	1	0	0	0	0	0	1	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7339"	"Thiol peroxidase%2C Tpx-type"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0
"SVEN_2715"	"putative transcriptional regulator"	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	1	0	0	1
"SVEN_0140"	"Catalase"	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
"SVEN_7002"	"hypothetical protein"	4	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	4	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0
"SVEN_1843"	"Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex"	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_3857"	"possible diacylglycerol kinase%2C catalytic region"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4451"	"putative LysR-family transcriptional regulator"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4128"	"putative ATP-dependent DNA helicase"	4	0	0	1	0	1	2	0	1	0	0	0	0	0	1	0	3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3405"	"Kynureninase"	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_1330"	"hypothetical protein"	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
"SVEN_6023"	"Major facilitator superfamily permease"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2415"	"superoxide dismutase"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1501"	"putative secreted protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7008"	"hypothetical protein"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5040"	"hypothetical protein"	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
"SVEN_2938"	"cellulose-binding protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0437"	"phosphoesterase%2C PA-phosphatase"	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2348"	"regulatory protein%2C ArsR"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3900"	"Phosphate ABC transporter%2C periplasmic phosphate-binding protein PstS"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0642"	"hypothetical protein"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4338"	"Preprotein translocase subunit SecE"	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	2	0	0	1	0	1	0	0
"SVEN_2306"	"probable oxidoreductase"	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5745"	"putative phospholipase protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4648"	"hypothetical protein"	4	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
"SVEN_3820"	"hypothetical protein"	4	1	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1
"SVEN_2291"	"Aldo-keto reductase"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1963"	"putative bicyclomycin resistance protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3734"	"Seryl-tRNA synthetase"	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0101"	"secreted hydrolase"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_7286"	"putative secreted protein"	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	1	0	1	0	0	0	0
"SVEN_4863"	"Transcriptional regulator%2C TetR family"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6802"	"Aspartate 1-decarboxylase"	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0123"	"Choline or glycine betaine ABC transporter%2Csubstrate binding protein"	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	4	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
"SVEN_4632"	"RdlA protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3659"	"Inner membrane protein translocase component YidC%2C long form"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4643"	"transferase"	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	0	1	1
"SVEN_7427"	"Transcriptional regulator%2C TetR family"	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5757"	"Transcriptional regulator%2C TetR family"	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2253"	"Lipid A export ATP-binding or permease protein MsbA"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7440"	"hypothetical protein"	4	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0
"SVEN_4264"	"putative NLP or P60 family protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4190"	"hypothetical protein"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0985"	"D-alanyl-D-alanine dipeptidase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3256"	"Cell division protein FtsH"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0080"	"putative sugar binding protein"	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
"SVEN_1637"	"Branched-chain amino acid transport ATP-binding protein LivG"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4089"	"hypothetical protein"	4	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	2	0	0	0	1	0	0	1
"SVEN_4450"	"Uncharacterized protein conserved in bacteria"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4929"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4327"	"Cytosine deaminase"	4	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2	1	0	0	0	0	0	1
"SVEN_0150"	"hypothetical protein"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4199"	"Long-chain-fatty-acid--CoA ligase"	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
"SVEN_1847"	"3-oxoacyl-[acyl-carrier protein] reductase"	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	4	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5719"	"hypothetical protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4917"	"Dihydrofolate reductase"	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4361"	"Collagen triple helix repeat"	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6066"	"probable regulatory protein"	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	4	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4289"	"hypothetical protein"	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7111"	"cyclase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1447"	"Transcriptional regulator%2C GntR family"	4	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
"SVEN_2805"	"hypothetical protein"	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2731"	"serine or threonine protein kinase"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3962"	"Phosphate transport system regulatory protein PhoU"	4	0	0	1	2	0	0	1	1	0	0	0	1	0	0	0	3	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2642"	"probable membrane protein"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4569"	"secreted protein"	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
"SVEN_4914"	"cAMP-binding proteins"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1433"	"putative stomatin or prohibitin-family membrane protease subunit YbbK"	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3556"	"hypothetical protein"	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	1	1
"SVEN_2918"	"hypothetical protein"	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1775"	"2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II"	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	0	1	0	0
"SVEN_4905"	"WhiB transcription regulator"	4	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1
