gene	product	Total_all	8h_all	10h_all	12h_all	14h_all	16h_all	18h_all	20h_all	Total_fimo	8h_fimo	10h_fimo	12h_fimo	14h_fimo	16h_fimo	18h_fimo	20h_fimo	Total_pred	8h_pred	10h_pred	12h_pred	14h_pred	16h_pred	18h_pred	20h_pred	Total_chip	8h_chip	10h_chip	12h_chip	14h_chip	16h_chip	18h_chip	20h_chip
"SVEN_3698"	"putative LysR-family transcriptional regulator"	6	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0	6	0	1	1	2	0	2	0	0	0	0	0	0	0	0	0
"SVEN_1706"	"Imidazoleglycerol-phosphate dehydratase"	6	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	6	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3688"	"Replicative DNA helicase"	6	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	6	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0
"SVEN_2109"	"hypothetical protein"	6	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	1	0	3	0	0	0	1	1	1	0
"SVEN_1798"	"NLP or P60 family protein"	6	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	6	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4039"	"putative secreted solute-binding protein"	6	1	0	1	1	1	0	2	1	0	0	0	0	0	0	1	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5917"	"Phosphoadenylyl-sulfate reductase%3B thioredoxin"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1737"	"Cell division protein FtsZ"	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6264"	"CDA peptide synthetase I"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3463"	"Arsenate reductase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0080"	"putative sugar binding protein"	5	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	5	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5908"	"hypothetical protein"	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	5	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5211"	"(R)-citramalate synthase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3823"	"DNA polymerase III subunits gamma and tau"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1
"SVEN_7097"	"Agmatine deiminase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3995"	"putative DNA-binding protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_5972"	"TetR-family transcriptional regulator"	5	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	2	0	0	0	1	0	0	0	1	0	0	0
"SVEN_4173"	"Lead%2C cadmium%2C zinc and mercury transporting ATPase %3B Copper-translocating P-type ATPase"	5	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0
"SVEN_3948"	"putative membrane protein"	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3104"	"putative hydrolase"	5	0	0	1	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0
"SVEN_0786"	"Transcriptional regulator%2C MarR family"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5046"	"putative ABC transporter ATP-binding protein"	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_6116"	"hypothetical protein"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4389"	"LSU ribosomal protein L14p"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3332"	"Carbonic anhydrase"	5	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	2	2	0	0
"SVEN_0255"	"hypothetical protein"	5	1	0	1	0	2	1	0	1	0	0	0	0	1	0	0	4	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_1534"	"hypothetical hydrophilic protein"	5	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0
"SVEN_0784"	"protein YceG"	5	0	0	2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0
"SVEN_4523"	"oligopeptide binding protein"	5	1	1	0	1	0	0	2	1	0	0	0	0	0	0	1	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_6750"	"AsnC-family transcriptional regulator"	5	1	0	0	0	1	1	2	1	0	0	0	0	0	0	1	4	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1803"	"Cysteine desulfurase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_5432"	"putative glutamate uptake system ATP-binding protein"	5	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	5	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2602"	"hypothetical protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1
"SVEN_0501"	"hypothetical protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_7296"	"putative integral membrane protein"	5	0	0	0	1	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_2781"	"N-acetylglucosamine-1-phosphate uridyltransferase or Glucosamine-1-phosphate N-acetyltransferase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_4665"	"possible integral membrane protein"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_2405"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3172"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2549"	"secreted tripeptidyl aminopeptidase"	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3786"	"RNA polymerase sigma factor SigB"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3243"	"putative secreted protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3731"	"Dihydrolipoamide dehydrogenase"	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5290"	"LSU ribosomal protein L19p"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0580"	"Deoxyadenosine kinase or Deoxyguanosine kinase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_5072"	"cholesterol esterase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5868"	"hypothetical protein"	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	5	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
"SVEN_3723"	"putative oxidoreductase"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6581"	"hypothetical protein"	5	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1
"SVEN_5022"	"ATP synthase delta chain"	5	1	0	0	1	0	1	2	1	0	0	0	0	0	0	1	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5258"	"Dihydroxyacetone kinase family protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1
"SVEN_3762"	"secreted protein"	5	0	0	1	1	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	1	1	0
"SVEN_6065"	"UDP-N-acetylglucosamine 1-carboxyvinyltransferase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4581"	"Deoxyribose-phosphate aldolase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2235"	"hypothetical protein"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4704"	"Transcriptional regulator%2C PadR family"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1153"	"Cobalamin biosynthesis protein BluB @ 5%2C6-dimethylbenzimidazole synthase%2C flavin destructase family or Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase"	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1708"	"Histidinol dehydrogenase"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1
"SVEN_5005"	"Diaminopimelate decarboxylase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3709"	"putative serine or threonine phosphatase"	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5273"	"putative sugar transporter"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1232"	"FKBP-type peptidyl-prolyl cis-trans isomerases 1"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1
"SVEN_3656"	"Chromosomal replication initiator protein DnaA"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_3724"	"hypothetical protein"	5	1	1	0	1	2	0	0	1	0	0	0	0	1	0	0	4	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_0506"	"Anthranilate synthase%2C aminase component"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5935"	"Probable GTPase"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_5919"	"Ferredoxin--sulfite reductase%2C actinobacterial type"	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3630"	"Cell division protein FtsW"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7209"	"hypothetical protein"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1808"	"Cytochrome c oxidase polypeptide III"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5529"	"putative DNA-binding protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0
"SVEN_4300"	"putative serine or threonine protein kinase"	5	1	1	1	0	0	0	2	1	0	0	0	0	0	0	1	4	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
"SVEN_4312"	"NADH-ubiquinone oxidoreductase chain I"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1503"	"penicillin amidase family protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6233"	"ABC transporter ATP-binding protein"	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_1007"	"putative membrane protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0
"SVEN_1460"	"putative symporter YjcG"	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_1311"	"conserved hypothetical protein"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_6738"	"Maltose or maltodextrin ABC transporter%2C permease protein MalG"	5	1	1	0	0	1	0	2	1	0	0	0	0	0	0	1	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
"SVEN_7396"	"putative cytochrome P450 hydroxylase"	5	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	5	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0
"SVEN_6688"	"dehydrogenase"	5	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	5	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0
"SVEN_2918"	"hypothetical protein"	5	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	5	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1078"	"DNA-directed RNA polymerase omega subunit"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_6427"	"hypothetical protein"	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	5	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_2379"	"LSU ribosomal protein L21p"	5	0	0	0	1	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	1
"SVEN_4446"	"probable solute-binding lipoprotein"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_1565"	"Transaldolase"	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_7002"	"hypothetical protein"	5	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0	5	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0
"SVEN_3651"	"DNA gyrase subunit B"	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_0614"	"hypothetical protein"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_7203"	"metallopeptidase domain protein"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3807"	"multiple antibiotic resistance (MarC)-related proteins"	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5943"	"Pyruvate cytochrome or ubiquinone oxidase"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_2825"	"hypothetical protein"	5	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	0	1	1	1
"SVEN_5122"	"transcriptional regulator%2C LuxR family"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1642"	"2%2C3-cyclic-nucleotide 2-phosphodiesterase"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_6002"	"reductase"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1749"	"MoxR ATPases"	5	0	0	1	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	1
"SVEN_1341"	"glycosyltransferase"	5	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	3	0	1	1	1	0	0	0
"SVEN_3148"	"probable conserved integral membrane protein"	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	5	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_0770"	"hypothetical protein"	5	1	1	0	0	0	1	2	1	0	0	0	0	0	0	1	4	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_5692"	"ABC transporter ATP-binding protein"	5	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	2	0	1	1	0	0	0	0
"SVEN_3341"	"cAMP-binding protein"	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3965"	"putative lipoprotein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5535"	"hypothetical protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0
"SVEN_1884"	"hypothetical protein"	5	0	1	0	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	1	0	1
"SVEN_3631"	"Cell division protein FtsI"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3722"	"putative MerR-family transcriptional regulator"	5	1	0	1	1	0	0	2	2	0	0	1	0	0	0	1	3	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_5025"	"ATP synthase beta chain"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1133"	"Threonyl-tRNA synthetase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2646"	"Multimodular transpeptidase-transglycosylase"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1
"SVEN_5984"	"bifunctional cyclase or dehydrase"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4924"	"putative dioxygenase"	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	5	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3679"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0459"	"NADPH-dependent glyceraldehyde-3-phosphate dehydrogenase"	5	1	0	0	1	1	0	2	1	0	0	0	0	0	0	1	4	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_4697"	"putative integral membrane protein"	5	1	0	1	1	0	0	2	1	0	0	0	0	0	0	1	4	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
"SVEN_3701"	"putative membrane protein"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2603"	"putative secreted protein"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0964"	"DNA polymerase IV"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0
"SVEN_3752"	"secreted protein"	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
"SVEN_2641"	"hypothetical protein"	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_3641"	"putative membrane protein"	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_0533"	"hypothetical protein"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1
"SVEN_2718"	"NADP-dependent malic enzyme"	5	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	2	0	0	0	1	1	0	0
"SVEN_2952"	"Fatty acid desaturase %3B Delta-9 fatty acid desaturase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1014"	"glycosyl transferase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4325"	"protein YajQ"	5	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	2	0	0	0	0	0	1	1
"SVEN_1844"	"Transcriptional regulator%2C GntR family"	5	0	1	0	1	1	0	2	1	0	0	0	0	0	0	1	4	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
"SVEN_5006"	"Homoserine dehydrogenase"	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	5	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_3833"	"Phosphoribosylformylglycinamidine synthase%2C PurS subunit"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3000"	"putative drug exporters of the RND superfamily"	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	5	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4465"	"GMP synthase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0645"	"Ribonuclease BN"	5	2	0	0	0	3	0	0	1	0	0	0	0	1	0	0	4	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"SVEN_5749"	"Short-chain alcohol dehydrogenase family"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1842"	"Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase"	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4374"	"Translation elongation factor Tu"	5	0	0	1	1	0	1	2	1	0	0	0	0	0	0	1	4	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1217"	"L-proline glycine betaine ABC transport system permease protein ProV"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3730"	"Transcriptional regulator%2C GntR family"	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	5	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3901"	"hypothetical protein"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_0502"	"hypothetical protein"	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	5	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0
"SVEN_4008"	"hypothetical protein"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_1723"	"hypothetical protein"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5858"	"hypothetical protein"	5	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	5	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0
"SVEN_5502"	"Topoisomerase IV subunit B"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_4440"	"Heat shock protein 60 family co-chaperone GroES"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1010"	"Glycerophosphoryl diester phosphodiesterase"	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
"SVEN_1101"	"putative Holliday junction resolvase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_5143"	"L-serine dehydratase"	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	5	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0
"SVEN_2399"	"Valyl-tRNA synthetase"	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	5	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0
"SVEN_3146"	"Glutamate-1-semialdehyde aminotransferase"	5	1	0	0	1	0	1	2	1	0	0	0	0	0	0	1	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0
"SVEN_4773"	"N-acetyl-1-D-myo-inosityl-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase MshB"	5	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	1	1	1	1
"SVEN_3163"	"Conserved hypothetical protein"	5	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	1	0	1	1
